customer_id,name,email,phone_number,address,registration_date
883,Jesse Lewis,kendra32@example.org,+1-854-417-6620x6552,"083 Amanda Passage Suite 054, Jenniferburgh, FM 76378",2023-02-13
884,Stephanie Brown,kelly38@example.net,001-866-310-4701x6243,"50834 Smith Canyon, Laurashire, NJ 17519",2023-04-06
885,Nichole Williams,lwaller@example.com,001-459-974-7667x654,"604 Kelly Circles, South Kellymouth, AS 09131",2023-03-19
886,Adam Wood,grose@example.net,(613)871-8070,"256 George Inlet Suite 155, South Vincentton, AK 19889",2023-03-08
887,Norman Stokes,kathleenharper@example.org,001-741-555-1701x4382,"8955 Thomas Crossing, Lake Georgeshire, AK 70076",2023-12-22
888,Paula Wilson,edwinbrown@example.org,+1-329-778-0890x60405,"467 Simpson Corner Suite 942, Blakeborough, OR 98965",2023-08-30
889,Brenda Wright,lsmith@example.com,(797)987-5456x49528,"3053 Krista Key Apt. 445, West James, AL 05651",2023-08-27
890,Tony Ayala,bruce05@example.com,+1-419-300-8667x89063,"5760 Mckinney Path, Amberborough, CT 34589",2023-03-30
891,Elizabeth Ward,cswanson@example.net,778-962-8639x350,"09809 Mary Turnpike, Maloneland, FL 06363",2023-10-04
892,Elijah Hopkins,kwhitaker@example.org,599.359.3783x946,"5824 Lee Falls Apt. 817, Danielton, PW 38304",2023-06-24
893,Morgan Collins,misty16@example.net,+1-310-343-8276x026,"PSC 4147, Box 9704, APO AA 29100",2023-06-15
894,Cynthia Allen,elizabethchapman@example.org,968.421.3618,"9322 Kristina View, Glassview, VI 27845",2023-12-10
